기준월,연도,월,시도,충전량_kWh,value_status,관측값,estimated_value,하한_80,상한_80,모형ID,출처ID
2025-06,2025,6,경남,1072409.51,observed,1072409.51,,,,,moe_public_fast_monthly
2025-06,2025,6,경북,1417596.32,observed,1417596.32,,,,,moe_public_fast_monthly
2025-06,2025,6,광주,192433.95,observed,192433.95,,,,,moe_public_fast_monthly
2025-06,2025,6,대구,280016.75,observed,280016.75,,,,,moe_public_fast_monthly
2025-06,2025,6,대전,279589.37,observed,279589.37,,,,,moe_public_fast_monthly
2025-06,2025,6,부산,201170.24,observed,201170.24,,,,,moe_public_fast_monthly
2025-06,2025,6,서울,474414.75,observed,474414.75,,,,,moe_public_fast_monthly
2025-06,2025,6,세종,64054.22,observed,64054.22,,,,,moe_public_fast_monthly
2025-06,2025,6,울산,205307.48,observed,205307.48,,,,,moe_public_fast_monthly
2025-06,2025,6,인천,453706.4,observed,453706.4,,,,,moe_public_fast_monthly
2025-06,2025,6,전남,795940.68,observed,795940.68,,,,,moe_public_fast_monthly
2025-06,2025,6,전북,789944.05,observed,789944.05,,,,,moe_public_fast_monthly
2025-06,2025,6,제주,635147.4,observed,635147.4,,,,,moe_public_fast_monthly
2025-06,2025,6,충남,1112802.0,observed,1112802.0,,,,,moe_public_fast_monthly
2025-06,2025,6,충북,928511.58,observed,928511.58,,,,,moe_public_fast_monthly
2025-07,2025,7,강원,953053.9,observed,953053.9,,,,,moe_public_fast_monthly
2025-07,2025,7,경기,2167705.22,observed,2167705.22,,,,,moe_public_fast_monthly
2025-07,2025,7,경남,1291545.6,observed,1291545.6,,,,,moe_public_fast_monthly
2025-07,2025,7,경북,1659980.42,observed,1659980.42,,,,,moe_public_fast_monthly
2025-07,2025,7,광주,231958.41,observed,231958.41,,,,,moe_public_fast_monthly
2025-07,2025,7,대구,338715.85,observed,338715.85,,,,,moe_public_fast_monthly
2025-07,2025,7,대전,325839.61,observed,325839.61,,,,,moe_public_fast_monthly
2025-07,2025,7,부산,248726.53,observed,248726.53,,,,,moe_public_fast_monthly
2025-07,2025,7,서울,577961.45,observed,577961.45,,,,,moe_public_fast_monthly
2025-07,2025,7,세종,77914.66,observed,77914.66,,,,,moe_public_fast_monthly
2025-07,2025,7,울산,252406.2,observed,252406.2,,,,,moe_public_fast_monthly
2025-07,2025,7,인천,552287.75,observed,552287.75,,,,,moe_public_fast_monthly
2025-07,2025,7,전남,920391.87,observed,920391.87,,,,,moe_public_fast_monthly
2025-07,2025,7,전북,888614.08,observed,888614.08,,,,,moe_public_fast_monthly
2025-07,2025,7,제주,806408.14,observed,806408.14,,,,,moe_public_fast_monthly
2025-07,2025,7,충남,1276908.45,observed,1276908.45,,,,,moe_public_fast_monthly
2025-07,2025,7,충북,1054450.89,observed,1054450.89,,,,,moe_public_fast_monthly
2025-08,2025,8,강원,1067748.7,observed,1067748.7,,,,,moe_public_fast_monthly
2025-08,2025,8,경기,2132810.22,observed,2132810.22,,,,,moe_public_fast_monthly
2025-08,2025,8,경남,1273137.13,observed,1273137.13,,,,,moe_public_fast_monthly
2025-08,2025,8,경북,1787842.8,observed,1787842.8,,,,,moe_public_fast_monthly
2025-08,2025,8,광주,212530.89,observed,212530.89,,,,,moe_public_fast_monthly
2025-08,2025,8,대구,355251.39,observed,355251.39,,,,,moe_public_fast_monthly
2025-08,2025,8,대전,330833.6,observed,330833.6,,,,,moe_public_fast_monthly
2025-08,2025,8,부산,259317.74,observed,259317.74,,,,,moe_public_fast_monthly
2025-08,2025,8,서울,556264.03,observed,556264.03,,,,,moe_public_fast_monthly
2025-08,2025,8,세종,77582.82,observed,77582.82,,,,,moe_public_fast_monthly
2025-08,2025,8,울산,242499.38,observed,242499.38,,,,,moe_public_fast_monthly
2025-08,2025,8,인천,545437.33,observed,545437.33,,,,,moe_public_fast_monthly
2025-08,2025,8,전남,950792.95,observed,950792.95,,,,,moe_public_fast_monthly
2025-08,2025,8,전북,944713.16,observed,944713.16,,,,,moe_public_fast_monthly
2025-08,2025,8,제주,833027.37,observed,833027.37,,,,,moe_public_fast_monthly
2025-08,2025,8,충남,1344238.2,observed,1344238.2,,,,,moe_public_fast_monthly
2025-08,2025,8,충북,1108636.96,observed,1108636.96,,,,,moe_public_fast_monthly
2025-09,2025,9,강원,756467.04,estimated,,756467.04,678475.29,973573.08,seasonal_naive,charge_forecast_v1
2025-09,2025,9,경기,1888050.91,estimated,,1888050.91,1693392.86,2429921.52,seasonal_naive,charge_forecast_v1
2025-09,2025,9,경남,1168584.36,estimated,,1168584.36,1048103.31,1503968.07,seasonal_naive,charge_forecast_v1
2025-09,2025,9,경북,1461054.79,estimated,,1461054.79,1310420.04,1880377.51,seasonal_naive,charge_forecast_v1
2025-09,2025,9,광주,212301.37,estimated,,212301.37,190413.1,273231.86,seasonal_naive,charge_forecast_v1
2025-09,2025,9,대구,302875.16,estimated,,302875.16,271648.73,389800.33,seasonal_naive,charge_forecast_v1
2025-09,2025,9,대전,256652.12,estimated,,256652.12,230191.29,330311.28,seasonal_naive,charge_forecast_v1
2025-09,2025,9,부산,237872.54,estimated,,237872.54,213347.88,306141.96,seasonal_naive,charge_forecast_v1
2025-09,2025,9,서울,523302.49,estimated,,523302.49,469350.0,673490.3,seasonal_naive,charge_forecast_v1
2025-09,2025,9,세종,68867.46,estimated,,68867.46,61767.22,88632.42,seasonal_naive,charge_forecast_v1
2025-09,2025,9,울산,217492.73,estimated,,217492.73,195069.23,279913.14,seasonal_naive,charge_forecast_v1
2025-09,2025,9,인천,483496.44,estimated,,483496.44,433647.96,622259.92,seasonal_naive,charge_forecast_v1
2025-09,2025,9,전남,843336.65,estimated,,843336.65,756388.64,1085374.27,seasonal_naive,charge_forecast_v1
2025-09,2025,9,전북,912119.74,estimated,,912119.74,818080.19,1173898.11,seasonal_naive,charge_forecast_v1
2025-09,2025,9,제주,637162.1,estimated,,637162.1,571470.69,820027.62,seasonal_naive,charge_forecast_v1
2025-09,2025,9,충남,1229263.93,estimated,,1229263.93,1102526.82,1582062.68,seasonal_naive,charge_forecast_v1
2025-09,2025,9,충북,1028206.41,estimated,,1028206.41,922198.33,1323301.65,seasonal_naive,charge_forecast_v1
2025-10,2025,10,강원,811784.77,estimated,,811784.77,728089.76,1044767.0,seasonal_naive,charge_forecast_v1
2025-10,2025,10,경기,1897815.7,estimated,,1897815.7,1702150.9,2442488.81,seasonal_naive,charge_forecast_v1
2025-10,2025,10,경남,1129581.21,estimated,,1129581.21,1013121.39,1453771.02,seasonal_naive,charge_forecast_v1
2025-10,2025,10,경북,1412016.54,estimated,,1412016.54,1266437.63,1817265.29,seasonal_naive,charge_forecast_v1
2025-10,2025,10,광주,188646.03,estimated,,188646.03,169196.62,242787.44,seasonal_naive,charge_forecast_v1
2025-10,2025,10,대구,295084.11,estimated,,295084.11,264660.94,379773.25,seasonal_naive,charge_forecast_v1
2025-10,2025,10,대전,244295.61,estimated,,244295.61,219108.73,314408.45,seasonal_naive,charge_forecast_v1
2025-10,2025,10,부산,223834.5,estimated,,223834.5,200757.16,288075.0,seasonal_naive,charge_forecast_v1
2025-10,2025,10,서울,512029.07,estimated,,512029.07,459238.87,658981.41,seasonal_naive,charge_forecast_v1
2025-10,2025,10,세종,67778.5,estimated,,67778.5,60790.54,87230.93,seasonal_naive,charge_forecast_v1
2025-10,2025,10,울산,206035.04,estimated,,206035.04,184792.83,265167.1,seasonal_naive,charge_forecast_v1
2025-10,2025,10,인천,480117.0,estimated,,480117.0,430616.94,617910.58,seasonal_naive,charge_forecast_v1
2025-10,2025,10,전남,761476.28,estimated,,761476.28,682968.08,980019.97,seasonal_naive,charge_forecast_v1
2025-10,2025,10,전북,861858.78,estimated,,861858.78,773001.14,1109212.25,seasonal_naive,charge_forecast_v1
2025-10,2025,10,제주,585027.02,estimated,,585027.02,524710.73,752929.77,seasonal_naive,charge_forecast_v1
2025-10,2025,10,충남,1206684.85,estimated,,1206684.85,1082275.64,1553003.4,seasonal_naive,charge_forecast_v1
2025-10,2025,10,충북,1039941.61,estimated,,1039941.61,932723.63,1338404.85,seasonal_naive,charge_forecast_v1
2025-11,2025,11,강원,793869.23,estimated,,793869.23,712021.31,1021709.7,seasonal_naive,charge_forecast_v1
2025-11,2025,11,경기,2037548.99,estimated,,2037548.99,1827477.69,2622325.55,seasonal_naive,charge_forecast_v1
2025-11,2025,11,경남,1167405.03,estimated,,1167405.03,1047045.57,1502450.27,seasonal_naive,charge_forecast_v1
2025-11,2025,11,경북,1515569.75,estimated,,1515569.75,1359314.51,1950538.27,seasonal_naive,charge_forecast_v1
2025-11,2025,11,광주,208684.19,estimated,,208684.19,187168.85,268576.55,seasonal_naive,charge_forecast_v1
2025-11,2025,11,대구,311084.61,estimated,,311084.61,279011.79,400365.89,seasonal_naive,charge_forecast_v1
2025-11,2025,11,대전,275912.21,estimated,,275912.21,247465.66,355099.01,seasonal_naive,charge_forecast_v1
2025-11,2025,11,부산,229851.77,estimated,,229851.77,206154.05,295819.23,seasonal_naive,charge_forecast_v1
2025-11,2025,11,서울,562368.12,estimated,,562368.12,504387.97,723767.77,seasonal_naive,charge_forecast_v1
2025-11,2025,11,세종,73114.98,estimated,,73114.98,65576.83,94098.98,seasonal_naive,charge_forecast_v1
2025-11,2025,11,울산,217346.08,estimated,,217346.08,194937.7,279724.4,seasonal_naive,charge_forecast_v1
2025-11,2025,11,인천,532961.49,estimated,,532961.49,478013.16,685921.44,seasonal_naive,charge_forecast_v1
2025-11,2025,11,전남,826326.47,estimated,,826326.47,741132.21,1063482.17,seasonal_naive,charge_forecast_v1
2025-11,2025,11,전북,927539.32,estimated,,927539.32,831910.02,1193743.1,seasonal_naive,charge_forecast_v1
2025-11,2025,11,제주,585298.62,estimated,,585298.62,524954.33,753279.32,seasonal_naive,charge_forecast_v1
2025-11,2025,11,충남,1267572.33,estimated,,1267572.33,1136885.62,1631365.59,seasonal_naive,charge_forecast_v1
2025-11,2025,11,충북,1146341.98,estimated,,1146341.98,1028154.12,1475342.13,seasonal_naive,charge_forecast_v1
2025-12,2025,12,강원,891668.32,estimated,,891668.32,799737.32,1147577.13,seasonal_naive,charge_forecast_v1
2025-12,2025,12,경기,2381304.73,estimated,,2381304.73,2135792.21,3064739.19,seasonal_naive,charge_forecast_v1
2025-12,2025,12,경남,1287286.9,estimated,,1287286.9,1154567.62,1656738.24,seasonal_naive,charge_forecast_v1
2025-12,2025,12,경북,1658169.85,estimated,,1658169.85,1487212.54,2134064.6,seasonal_naive,charge_forecast_v1
2025-12,2025,12,광주,236437.64,estimated,,236437.64,212060.92,304295.24,seasonal_naive,charge_forecast_v1
2025-12,2025,12,대구,359611.07,estimated,,359611.07,322535.17,462819.45,seasonal_naive,charge_forecast_v1
2025-12,2025,12,대전,327827.6,estimated,,327827.6,294028.57,421914.12,seasonal_naive,charge_forecast_v1
2025-12,2025,12,부산,254527.21,estimated,,254527.21,228285.45,327576.52,seasonal_naive,charge_forecast_v1
2025-12,2025,12,서울,682802.41,estimated,,682802.41,612405.48,878766.7,seasonal_naive,charge_forecast_v1
2025-12,2025,12,세종,81389.68,estimated,,81389.68,72998.4,104748.52,seasonal_naive,charge_forecast_v1
2025-12,2025,12,울산,247325.02,estimated,,247325.02,221825.81,318307.3,seasonal_naive,charge_forecast_v1
2025-12,2025,12,인천,628151.25,estimated,,628151.25,563388.86,808430.66,seasonal_naive,charge_forecast_v1
2025-12,2025,12,전남,884722.09,estimated,,884722.09,793507.24,1138637.33,seasonal_naive,charge_forecast_v1
2025-12,2025,12,전북,971875.19,estimated,,971875.19,871674.86,1250803.37,seasonal_naive,charge_forecast_v1
2025-12,2025,12,제주,667706.83,estimated,,667706.83,598866.26,859338.69,seasonal_naive,charge_forecast_v1
2025-12,2025,12,충남,1362172.37,estimated,,1362172.37,1221732.4,1753115.84,seasonal_naive,charge_forecast_v1
2025-12,2025,12,충북,1223150.87,estimated,,1223150.87,1097044.02,1574195.17,seasonal_naive,charge_forecast_v1
