기준월,연도,월,시도,예측값,value_status,component_moe_scaled,component_load_share,weight_moe,weight_load,모형ID,충전량_kWh,관측값,estimated_value,출처ID
2021-08,2021,8,대구,411650.33,estimated,411650.33,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,411650.33,,411650.33,kepco_hybrid_forecast_v1
2021-08,2021,8,대전,318312.08,estimated,318312.08,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,318312.08,,318312.08,kepco_hybrid_forecast_v1
2021-08,2021,8,부산,233790.34,estimated,233790.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,233790.34,,233790.34,kepco_hybrid_forecast_v1
2021-08,2021,8,서울,735076.13,estimated,735076.13,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,735076.13,,735076.13,kepco_hybrid_forecast_v1
2021-08,2021,8,세종,95313.63,estimated,95313.63,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,95313.63,,95313.63,kepco_hybrid_forecast_v1
2021-08,2021,8,울산,61870.79,estimated,61870.79,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,61870.79,,61870.79,kepco_hybrid_forecast_v1
2021-08,2021,8,인천,286000.36,estimated,286000.36,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,286000.36,,286000.36,kepco_hybrid_forecast_v1
2021-08,2021,8,전남,483017.94,estimated,483017.94,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,483017.94,,483017.94,kepco_hybrid_forecast_v1
2021-08,2021,8,전북,237040.22,estimated,237040.22,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,237040.22,,237040.22,kepco_hybrid_forecast_v1
2021-08,2021,8,제주,618717.15,estimated,618717.15,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,618717.15,,618717.15,kepco_hybrid_forecast_v1
2021-08,2021,8,충남,215711.34,estimated,215711.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,215711.34,,215711.34,kepco_hybrid_forecast_v1
2021-08,2021,8,충북,273349.32,estimated,273349.32,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,273349.32,,273349.32,kepco_hybrid_forecast_v1
2021-09,2021,9,강원,468202.67,estimated,468202.67,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,468202.67,,468202.67,kepco_hybrid_forecast_v1
2021-09,2021,9,경기,1043842.59,estimated,1043842.59,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1043842.59,,1043842.59,kepco_hybrid_forecast_v1
2021-09,2021,9,경남,561417.6,estimated,561417.6,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,561417.6,,561417.6,kepco_hybrid_forecast_v1
2021-09,2021,9,경북,392097.11,estimated,392097.11,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,392097.11,,392097.11,kepco_hybrid_forecast_v1
2021-09,2021,9,광주,282602.01,estimated,282602.01,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,282602.01,,282602.01,kepco_hybrid_forecast_v1
2021-09,2021,9,대구,426461.19,estimated,426461.19,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,426461.19,,426461.19,kepco_hybrid_forecast_v1
2021-09,2021,9,대전,332457.51,estimated,332457.51,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,332457.51,,332457.51,kepco_hybrid_forecast_v1
2021-09,2021,9,부산,230544.56,estimated,230544.56,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,230544.56,,230544.56,kepco_hybrid_forecast_v1
2021-09,2021,9,서울,778262.36,estimated,778262.36,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,778262.36,,778262.36,kepco_hybrid_forecast_v1
2021-09,2021,9,세종,92067.09,estimated,92067.09,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,92067.09,,92067.09,kepco_hybrid_forecast_v1
2021-09,2021,9,울산,61529.41,estimated,61529.41,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,61529.41,,61529.41,kepco_hybrid_forecast_v1
2021-09,2021,9,인천,307039.62,estimated,307039.62,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,307039.62,,307039.62,kepco_hybrid_forecast_v1
2021-09,2021,9,전남,485049.33,estimated,485049.33,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,485049.33,,485049.33,kepco_hybrid_forecast_v1
2021-09,2021,9,전북,247167.24,estimated,247167.24,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,247167.24,,247167.24,kepco_hybrid_forecast_v1
2021-09,2021,9,제주,588124.47,estimated,588124.47,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,588124.47,,588124.47,kepco_hybrid_forecast_v1
2021-09,2021,9,충남,216127.41,estimated,216127.41,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,216127.41,,216127.41,kepco_hybrid_forecast_v1
2021-09,2021,9,충북,295939.33,estimated,295939.33,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,295939.33,,295939.33,kepco_hybrid_forecast_v1
2021-10,2021,10,강원,567532.74,estimated,567532.74,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,567532.74,,567532.74,kepco_hybrid_forecast_v1
2021-10,2021,10,경기,1188500.85,estimated,1188500.85,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1188500.85,,1188500.85,kepco_hybrid_forecast_v1
2021-10,2021,10,경남,638455.34,estimated,638455.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,638455.34,,638455.34,kepco_hybrid_forecast_v1
2021-10,2021,10,경북,456573.46,estimated,456573.46,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,456573.46,,456573.46,kepco_hybrid_forecast_v1
2021-10,2021,10,광주,330665.85,estimated,330665.85,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,330665.85,,330665.85,kepco_hybrid_forecast_v1
2021-10,2021,10,대구,497845.18,estimated,497845.18,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,497845.18,,497845.18,kepco_hybrid_forecast_v1
2021-10,2021,10,대전,382492.24,estimated,382492.24,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,382492.24,,382492.24,kepco_hybrid_forecast_v1
2021-10,2021,10,부산,297599.12,estimated,297599.12,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,297599.12,,297599.12,kepco_hybrid_forecast_v1
2021-10,2021,10,서울,901790.36,estimated,901790.36,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,901790.36,,901790.36,kepco_hybrid_forecast_v1
2021-10,2021,10,세종,106808.99,estimated,106808.99,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,106808.99,,106808.99,kepco_hybrid_forecast_v1
2021-10,2021,10,울산,77801.0,estimated,77801.0,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,77801.0,,77801.0,kepco_hybrid_forecast_v1
2021-10,2021,10,인천,366079.92,estimated,366079.92,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,366079.92,,366079.92,kepco_hybrid_forecast_v1
2021-10,2021,10,전남,548657.35,estimated,548657.35,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,548657.35,,548657.35,kepco_hybrid_forecast_v1
2021-10,2021,10,전북,289245.06,estimated,289245.06,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,289245.06,,289245.06,kepco_hybrid_forecast_v1
2021-10,2021,10,제주,642311.61,estimated,642311.61,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,642311.61,,642311.61,kepco_hybrid_forecast_v1
2021-10,2021,10,충남,256867.01,estimated,256867.01,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,256867.01,,256867.01,kepco_hybrid_forecast_v1
2021-10,2021,10,충북,348908.82,estimated,348908.82,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,348908.82,,348908.82,kepco_hybrid_forecast_v1
2021-11,2021,11,강원,635940.51,estimated,635940.51,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,635940.51,,635940.51,kepco_hybrid_forecast_v1
2021-11,2021,11,경기,1397631.71,estimated,1397631.71,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1397631.71,,1397631.71,kepco_hybrid_forecast_v1
2021-11,2021,11,경남,736361.17,estimated,736361.17,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,736361.17,,736361.17,kepco_hybrid_forecast_v1
2021-11,2021,11,경북,493475.18,estimated,493475.18,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,493475.18,,493475.18,kepco_hybrid_forecast_v1
2021-11,2021,11,광주,358517.34,estimated,358517.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,358517.34,,358517.34,kepco_hybrid_forecast_v1
2021-11,2021,11,대구,596097.05,estimated,596097.05,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,596097.05,,596097.05,kepco_hybrid_forecast_v1
2021-11,2021,11,대전,434454.73,estimated,434454.73,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,434454.73,,434454.73,kepco_hybrid_forecast_v1
2021-11,2021,11,부산,362168.19,estimated,362168.19,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,362168.19,,362168.19,kepco_hybrid_forecast_v1
2021-11,2021,11,서울,1064972.84,estimated,1064972.84,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1064972.84,,1064972.84,kepco_hybrid_forecast_v1
2021-11,2021,11,세종,119206.2,estimated,119206.2,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,119206.2,,119206.2,kepco_hybrid_forecast_v1
2021-11,2021,11,울산,81339.67,estimated,81339.67,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,81339.67,,81339.67,kepco_hybrid_forecast_v1
2021-11,2021,11,인천,445725.88,estimated,445725.88,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,445725.88,,445725.88,kepco_hybrid_forecast_v1
2021-11,2021,11,전남,596488.63,estimated,596488.63,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,596488.63,,596488.63,kepco_hybrid_forecast_v1
2021-11,2021,11,전북,325896.91,estimated,325896.91,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,325896.91,,325896.91,kepco_hybrid_forecast_v1
2021-11,2021,11,제주,633686.64,estimated,633686.64,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,633686.64,,633686.64,kepco_hybrid_forecast_v1
2021-11,2021,11,충남,284433.19,estimated,284433.19,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,284433.19,,284433.19,kepco_hybrid_forecast_v1
2021-11,2021,11,충북,397826.93,estimated,397826.93,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,397826.93,,397826.93,kepco_hybrid_forecast_v1
2021-12,2021,12,강원,707836.34,estimated,707836.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,707836.34,,707836.34,kepco_hybrid_forecast_v1
2021-12,2021,12,경기,1596824.08,estimated,1596824.08,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1596824.08,,1596824.08,kepco_hybrid_forecast_v1
2021-12,2021,12,경남,867096.27,estimated,867096.27,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,867096.27,,867096.27,kepco_hybrid_forecast_v1
2021-12,2021,12,경북,537814.26,estimated,537814.26,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,537814.26,,537814.26,kepco_hybrid_forecast_v1
2021-12,2021,12,광주,408742.27,estimated,408742.27,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,408742.27,,408742.27,kepco_hybrid_forecast_v1
2021-12,2021,12,대구,649776.42,estimated,649776.42,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,649776.42,,649776.42,kepco_hybrid_forecast_v1
2021-12,2021,12,대전,479197.91,estimated,479197.91,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,479197.91,,479197.91,kepco_hybrid_forecast_v1
2021-12,2021,12,부산,437164.49,estimated,437164.49,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,437164.49,,437164.49,kepco_hybrid_forecast_v1
2021-12,2021,12,서울,1269566.48,estimated,1269566.48,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1269566.48,,1269566.48,kepco_hybrid_forecast_v1
2021-12,2021,12,세종,144656.13,estimated,144656.13,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,144656.13,,144656.13,kepco_hybrid_forecast_v1
2021-12,2021,12,울산,90427.12,estimated,90427.12,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,90427.12,,90427.12,kepco_hybrid_forecast_v1
2021-12,2021,12,인천,507875.13,estimated,507875.13,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,507875.13,,507875.13,kepco_hybrid_forecast_v1
2021-12,2021,12,전남,637978.08,estimated,637978.08,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,637978.08,,637978.08,kepco_hybrid_forecast_v1
2021-12,2021,12,전북,355660.75,estimated,355660.75,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,355660.75,,355660.75,kepco_hybrid_forecast_v1
2021-12,2021,12,제주,685435.62,estimated,685435.62,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,685435.62,,685435.62,kepco_hybrid_forecast_v1
2021-12,2021,12,충남,308991.71,estimated,308991.71,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,308991.71,,308991.71,kepco_hybrid_forecast_v1
2021-12,2021,12,충북,448809.78,estimated,448809.78,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,448809.78,,448809.78,kepco_hybrid_forecast_v1
2022-01,2022,1,강원,735782.06,estimated,735782.06,340284.88,1.0,0.0,kepco_hybrid_moe_load_v1,735782.06,,735782.06,kepco_hybrid_forecast_v1
2022-01,2022,1,경기,1512076.81,estimated,1512076.81,1019471.36,1.0,0.0,kepco_hybrid_moe_load_v1,1512076.81,,1512076.81,kepco_hybrid_forecast_v1
2022-01,2022,1,경남,854368.98,estimated,854368.98,452329.9,1.0,0.0,kepco_hybrid_moe_load_v1,854368.98,,854368.98,kepco_hybrid_forecast_v1
2022-01,2022,1,경북,533314.74,estimated,533314.74,484145.15,1.0,0.0,kepco_hybrid_moe_load_v1,533314.74,,533314.74,kepco_hybrid_forecast_v1
2022-01,2022,1,광주,386362.02,estimated,386362.02,138327.19,1.0,0.0,kepco_hybrid_moe_load_v1,386362.02,,386362.02,kepco_hybrid_forecast_v1
2022-01,2022,1,대구,621844.95,estimated,621844.95,248988.93,1.0,0.0,kepco_hybrid_moe_load_v1,621844.95,,621844.95,kepco_hybrid_forecast_v1
2022-01,2022,1,대전,444966.51,estimated,444966.51,159076.26,1.0,0.0,kepco_hybrid_moe_load_v1,444966.51,,444966.51,kepco_hybrid_forecast_v1
2022-01,2022,1,부산,424917.79,estimated,424917.79,246222.39,1.0,0.0,kepco_hybrid_moe_load_v1,424917.79,,424917.79,kepco_hybrid_forecast_v1
2022-01,2022,1,서울,1246009.15,estimated,1246009.15,728984.27,1.0,0.0,kepco_hybrid_moe_load_v1,1246009.15,,1246009.15,kepco_hybrid_forecast_v1
2022-01,2022,1,세종,137369.41,estimated,137369.41,95445.76,1.0,0.0,kepco_hybrid_moe_load_v1,137369.41,,137369.41,kepco_hybrid_forecast_v1
2022-01,2022,1,울산,101036.92,estimated,101036.92,65013.78,1.0,0.0,kepco_hybrid_moe_load_v1,101036.92,,101036.92,kepco_hybrid_forecast_v1
2022-01,2022,1,인천,466015.81,estimated,466015.81,232389.67,1.0,0.0,kepco_hybrid_moe_load_v1,466015.81,,466015.81,kepco_hybrid_forecast_v1
2022-01,2022,1,전남,619721.76,estimated,619721.76,354117.6,1.0,0.0,kepco_hybrid_moe_load_v1,619721.76,,619721.76,kepco_hybrid_forecast_v1
2022-01,2022,1,전북,342827.64,estimated,342827.64,265588.2,1.0,0.0,kepco_hybrid_moe_load_v1,342827.64,,342827.64,kepco_hybrid_forecast_v1
2022-01,2022,1,제주,701667.98,estimated,701667.98,266971.47,1.0,0.0,kepco_hybrid_moe_load_v1,701667.98,,701667.98,kepco_hybrid_forecast_v1
2022-01,2022,1,충남,297951.96,estimated,297951.96,291870.36,1.0,0.0,kepco_hybrid_moe_load_v1,297951.96,,297951.96,kepco_hybrid_forecast_v1
2022-01,2022,1,충북,407391.68,estimated,407391.68,254522.02,1.0,0.0,kepco_hybrid_moe_load_v1,407391.68,,407391.68,kepco_hybrid_forecast_v1
2022-02,2022,2,강원,582340.96,estimated,582340.96,294390.63,1.0,0.0,kepco_hybrid_moe_load_v1,582340.96,,582340.96,kepco_hybrid_forecast_v1
2022-02,2022,2,경기,1339006.79,estimated,1339006.79,881975.18,1.0,0.0,kepco_hybrid_moe_load_v1,1339006.79,,1339006.79,kepco_hybrid_forecast_v1
2022-02,2022,2,경남,754329.5,estimated,754329.5,391324.13,1.0,0.0,kepco_hybrid_moe_load_v1,754329.5,,754329.5,kepco_hybrid_forecast_v1
2022-02,2022,2,경북,444720.33,estimated,444720.33,418848.46,1.0,0.0,kepco_hybrid_moe_load_v1,444720.33,,444720.33,kepco_hybrid_forecast_v1
2022-02,2022,2,광주,315505.03,estimated,315505.03,119670.99,1.0,0.0,kepco_hybrid_moe_load_v1,315505.03,,315505.03,kepco_hybrid_forecast_v1
2022-02,2022,2,대구,526328.69,estimated,526328.69,215407.78,1.0,0.0,kepco_hybrid_moe_load_v1,526328.69,,526328.69,kepco_hybrid_forecast_v1
2022-02,2022,2,대전,361386.57,estimated,361386.57,137621.64,1.0,0.0,kepco_hybrid_moe_load_v1,361386.57,,361386.57,kepco_hybrid_forecast_v1
2022-02,2022,2,부산,352172.32,estimated,352172.32,213014.36,1.0,0.0,kepco_hybrid_moe_load_v1,352172.32,,352172.32,kepco_hybrid_forecast_v1
2022-02,2022,2,서울,1022648.88,estimated,1022648.88,630666.11,1.0,0.0,kepco_hybrid_moe_load_v1,1022648.88,,1022648.88,kepco_hybrid_forecast_v1
2022-02,2022,2,세종,119786.6,estimated,119786.6,82572.98,1.0,0.0,kepco_hybrid_moe_load_v1,119786.6,,119786.6,kepco_hybrid_forecast_v1
2022-02,2022,2,울산,86737.23,estimated,86737.23,56245.36,1.0,0.0,kepco_hybrid_moe_load_v1,86737.23,,86737.23,kepco_hybrid_forecast_v1
2022-02,2022,2,인천,373076.67,estimated,373076.67,201047.26,1.0,0.0,kepco_hybrid_moe_load_v1,373076.67,,373076.67,kepco_hybrid_forecast_v1
2022-02,2022,2,전남,538743.62,estimated,538743.62,306357.73,1.0,0.0,kepco_hybrid_moe_load_v1,538743.62,,538743.62,kepco_hybrid_forecast_v1
2022-02,2022,2,전북,279739.07,estimated,279739.07,229768.3,1.0,0.0,kepco_hybrid_moe_load_v1,279739.07,,279739.07,kepco_hybrid_forecast_v1
2022-02,2022,2,제주,590449.6,estimated,590449.6,230965.01,1.0,0.0,kepco_hybrid_moe_load_v1,590449.6,,590449.6,kepco_hybrid_forecast_v1
2022-02,2022,2,충남,259731.68,estimated,259731.68,252505.78,1.0,0.0,kepco_hybrid_moe_load_v1,259731.68,,259731.68,kepco_hybrid_forecast_v1
2022-02,2022,2,충북,347639.33,estimated,347639.33,220194.62,1.0,0.0,kepco_hybrid_moe_load_v1,347639.33,,347639.33,kepco_hybrid_forecast_v1
2022-03,2022,3,강원,617877.62,estimated,617877.62,303193.21,1.0,0.0,kepco_hybrid_moe_load_v1,617877.62,,617877.62,kepco_hybrid_forecast_v1
2022-03,2022,3,경기,1614848.37,estimated,1614848.37,908347.13,1.0,0.0,kepco_hybrid_moe_load_v1,1614848.37,,1614848.37,kepco_hybrid_forecast_v1
2022-03,2022,3,경남,934594.26,estimated,934594.26,403025.12,1.0,0.0,kepco_hybrid_moe_load_v1,934594.26,,934594.26,kepco_hybrid_forecast_v1
2022-03,2022,3,경북,536329.17,estimated,536329.17,431372.45,1.0,0.0,kepco_hybrid_moe_load_v1,536329.17,,536329.17,kepco_hybrid_forecast_v1
2022-03,2022,3,광주,421743.58,estimated,421743.58,123249.27,1.0,0.0,kepco_hybrid_moe_load_v1,421743.58,,421743.58,kepco_hybrid_forecast_v1
2022-03,2022,3,대구,600276.1,estimated,600276.1,221848.69,1.0,0.0,kepco_hybrid_moe_load_v1,600276.1,,600276.1,kepco_hybrid_forecast_v1
2022-03,2022,3,대전,416215.87,estimated,416215.87,141736.66,1.0,0.0,kepco_hybrid_moe_load_v1,416215.87,,416215.87,kepco_hybrid_forecast_v1
2022-03,2022,3,부산,425632.64,estimated,425632.64,219383.7,1.0,0.0,kepco_hybrid_moe_load_v1,425632.64,,425632.64,kepco_hybrid_forecast_v1
2022-03,2022,3,서울,1068250.17,estimated,1068250.17,649523.66,1.0,0.0,kepco_hybrid_moe_load_v1,1068250.17,,1068250.17,kepco_hybrid_forecast_v1
2022-03,2022,3,세종,133988.34,estimated,133988.34,85042.0,1.0,0.0,kepco_hybrid_moe_load_v1,133988.34,,133988.34,kepco_hybrid_forecast_v1
2022-03,2022,3,울산,122838.33,estimated,122838.33,57927.16,1.0,0.0,kepco_hybrid_moe_load_v1,122838.33,,122838.33,kepco_hybrid_forecast_v1
2022-03,2022,3,인천,492057.7,estimated,492057.7,207058.78,1.0,0.0,kepco_hybrid_moe_load_v1,492057.7,,492057.7,kepco_hybrid_forecast_v1
2022-03,2022,3,전남,735972.55,estimated,735972.55,315518.14,1.0,0.0,kepco_hybrid_moe_load_v1,735972.55,,735972.55,kepco_hybrid_forecast_v1
2022-03,2022,3,전북,355744.32,estimated,355744.32,236638.6,1.0,0.0,kepco_hybrid_moe_load_v1,355744.32,,355744.32,kepco_hybrid_forecast_v1
2022-03,2022,3,제주,674518.86,estimated,674518.86,237871.09,1.0,0.0,kepco_hybrid_moe_load_v1,674518.86,,674518.86,kepco_hybrid_forecast_v1
2022-03,2022,3,충남,307156.43,estimated,307156.43,260055.96,1.0,0.0,kepco_hybrid_moe_load_v1,307156.43,,307156.43,kepco_hybrid_forecast_v1
2022-03,2022,3,충북,438119.41,estimated,438119.41,226778.66,1.0,0.0,kepco_hybrid_moe_load_v1,438119.41,,438119.41,kepco_hybrid_forecast_v1
2022-04,2022,4,강원,732814.75,estimated,732814.75,323995.36,1.0,0.0,kepco_hybrid_moe_load_v1,732814.75,,732814.75,kepco_hybrid_forecast_v1
2022-04,2022,4,경기,1826401.07,estimated,1826401.07,970669.02,1.0,0.0,kepco_hybrid_moe_load_v1,1826401.07,,1826401.07,kepco_hybrid_forecast_v1
2022-04,2022,4,경남,1028319.75,estimated,1028319.75,430676.76,1.0,0.0,kepco_hybrid_moe_load_v1,1028319.75,,1028319.75,kepco_hybrid_forecast_v1
2022-04,2022,4,경북,611532.13,estimated,611532.13,460969.01,1.0,0.0,kepco_hybrid_moe_load_v1,611532.13,,611532.13,kepco_hybrid_forecast_v1
2022-04,2022,4,광주,426699.51,estimated,426699.51,131705.43,1.0,0.0,kepco_hybrid_moe_load_v1,426699.51,,426699.51,kepco_hybrid_forecast_v1
2022-04,2022,4,대구,621114.23,estimated,621114.23,237069.77,1.0,0.0,kepco_hybrid_moe_load_v1,621114.23,,621114.23,kepco_hybrid_forecast_v1
2022-04,2022,4,대전,448809.18,estimated,448809.18,151461.24,1.0,0.0,kepco_hybrid_moe_load_v1,448809.18,,448809.18,kepco_hybrid_forecast_v1
2022-04,2022,4,부산,441990.18,estimated,441990.18,234435.67,1.0,0.0,kepco_hybrid_moe_load_v1,441990.18,,441990.18,kepco_hybrid_forecast_v1
2022-04,2022,4,서울,1208066.72,estimated,1208066.72,694087.62,1.0,0.0,kepco_hybrid_moe_load_v1,1208066.72,,1208066.72,kepco_hybrid_forecast_v1
2022-04,2022,4,세종,159022.57,estimated,159022.57,90876.75,1.0,0.0,kepco_hybrid_moe_load_v1,159022.57,,159022.57,kepco_hybrid_forecast_v1
2022-04,2022,4,울산,143031.26,estimated,143031.26,61901.55,1.0,0.0,kepco_hybrid_moe_load_v1,143031.26,,143031.26,kepco_hybrid_forecast_v1
2022-04,2022,4,인천,542434.97,estimated,542434.97,221265.12,1.0,0.0,kepco_hybrid_moe_load_v1,542434.97,,542434.97,kepco_hybrid_forecast_v1
2022-04,2022,4,전남,848643.98,estimated,848643.98,337165.9,1.0,0.0,kepco_hybrid_moe_load_v1,848643.98,,848643.98,kepco_hybrid_forecast_v1
2022-04,2022,4,전북,406189.78,estimated,406189.78,252874.43,1.0,0.0,kepco_hybrid_moe_load_v1,406189.78,,406189.78,kepco_hybrid_forecast_v1
2022-04,2022,4,제주,683775.26,estimated,683775.26,254191.48,1.0,0.0,kepco_hybrid_moe_load_v1,683775.26,,683775.26,kepco_hybrid_forecast_v1
2022-04,2022,4,충남,348197.01,estimated,348197.01,277898.46,1.0,0.0,kepco_hybrid_moe_load_v1,348197.01,,348197.01,kepco_hybrid_forecast_v1
2022-04,2022,4,충북,487798.38,estimated,487798.38,242337.99,1.0,0.0,kepco_hybrid_moe_load_v1,487798.38,,487798.38,kepco_hybrid_forecast_v1
2022-05,2022,5,강원,837179.17,estimated,837179.17,347811.23,1.0,0.0,kepco_hybrid_moe_load_v1,837179.17,,837179.17,kepco_hybrid_forecast_v1
2022-05,2022,5,경기,2035787.52,estimated,2035787.52,1042019.82,1.0,0.0,kepco_hybrid_moe_load_v1,2035787.52,,2035787.52,kepco_hybrid_forecast_v1
2022-05,2022,5,경남,1179310.27,estimated,1179310.27,462334.44,1.0,0.0,kepco_hybrid_moe_load_v1,1179310.27,,1179310.27,kepco_hybrid_forecast_v1
2022-05,2022,5,경북,702767.59,estimated,702767.59,494853.37,1.0,0.0,kepco_hybrid_moe_load_v1,702767.59,,702767.59,kepco_hybrid_forecast_v1
2022-05,2022,5,광주,498657.5,estimated,498657.5,141386.68,1.0,0.0,kepco_hybrid_moe_load_v1,498657.5,,498657.5,kepco_hybrid_forecast_v1
2022-05,2022,5,대구,702509.51,estimated,702509.51,254496.02,1.0,0.0,kepco_hybrid_moe_load_v1,702509.51,,702509.51,kepco_hybrid_forecast_v1
2022-05,2022,5,대전,531875.47,estimated,531875.47,162594.68,1.0,0.0,kepco_hybrid_moe_load_v1,531875.47,,531875.47,kepco_hybrid_forecast_v1
2022-05,2022,5,부산,515161.2,estimated,515161.2,251668.29,1.0,0.0,kepco_hybrid_moe_load_v1,515161.2,,515161.2,kepco_hybrid_forecast_v1
2022-05,2022,5,서울,1381638.32,estimated,1381638.32,745107.79,1.0,0.0,kepco_hybrid_moe_load_v1,1381638.32,,1381638.32,kepco_hybrid_forecast_v1
2022-05,2022,5,세종,194301.92,estimated,194301.92,97556.81,1.0,0.0,kepco_hybrid_moe_load_v1,194301.92,,194301.92,kepco_hybrid_forecast_v1
2022-05,2022,5,울산,166545.9,estimated,166545.9,66451.74,1.0,0.0,kepco_hybrid_moe_load_v1,166545.9,,166545.9,kepco_hybrid_forecast_v1
2022-05,2022,5,인천,629895.22,estimated,629895.22,237529.62,1.0,0.0,kepco_hybrid_moe_load_v1,629895.22,,629895.22,kepco_hybrid_forecast_v1
